tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Serie C,Gremio Novorizontino,2.0,0.0,Manaus,10.0,4.0,95.0,99.0,18.0,8.0,19:00:00,2021-11-07,2.0,-2.0,WON,LOST,14.0
Serie C,Tombense MG,1.0,1.0,Ypiranga RS,4.0,5.0,92.0,106.0,9.0,10.0,19:00:00,2021-11-07,0.0,0.0,DRAW,DRAW,9.0
Serie C,Paysandu,0.0,1.0,Criciuma,6.0,8.0,97.0,97.0,5.0,7.0,20:00:00,2021-11-06,-1.0,1.0,LOST,WON,14.0
Serie C,Ituano,3.0,1.0,Botafogo PB,6.0,7.0,109.0,132.0,6.0,4.0,20:00:00,2021-11-06,2.0,-2.0,WON,LOST,13.0
Serie C,Botafogo PB,1.0,0.0,Paysandu,8.0,1.0,140.0,94.0,11.0,4.0,21:00:00,2021-10-31,1.0,-1.0,WON,LOST,9.0
Serie C,Criciuma,0.0,0.0,Ituano,10.0,5.0,114.0,80.0,13.0,6.0,19:00:00,2021-10-31,0.0,0.0,DRAW,DRAW,15.0
Serie C,Ypiranga RS,3.0,2.0,Gremio Novorizontino,10.0,4.0,114.0,122.0,11.0,7.0,23:00:00,2021-10-30,1.0,-1.0,WON,LOST,14.0
Serie C,Manaus,1.0,2.0,Tombense MG,6.0,0.0,105.0,96.0,10.0,7.0,21:00:00,2021-10-30,-1.0,1.0,LOST,WON,6.0
Serie C,Ypiranga RS,1.0,1.0,Manaus,5.0,6.0,122.0,97.0,14.0,11.0,22:00:00,2021-10-24,0.0,0.0,DRAW,DRAW,11.0
Serie C,Gremio Novorizontino,0.0,1.0,Tombense MG,10.0,3.0,136.0,83.0,12.0,7.0,20:00:00,2021-10-24,-1.0,1.0,LOST,WON,13.0
Serie C,Botafogo PB,1.0,0.0,Criciuma,7.0,4.0,95.0,136.0,8.0,8.0,23:00:00,2021-10-23,1.0,-1.0,WON,LOST,11.0
Serie C,Paysandu,1.0,3.0,Ituano,6.0,3.0,80.0,59.0,11.0,11.0,21:00:00,2021-10-23,-2.0,2.0,LOST,WON,9.0
Serie C,Tombense MG,1.0,2.0,Gremio Novorizontino,6.0,3.0,128.0,83.0,9.0,12.0,20:00:00,2021-10-18,-1.0,1.0,LOST,WON,9.0
Serie C,Manaus,1.0,1.0,Ypiranga RS,5.0,1.0,125.0,94.0,7.0,9.0,20:00:00,2021-10-17,0.0,0.0,DRAW,DRAW,6.0
Serie C,Criciuma,0.0,0.0,Botafogo PB,8.0,4.0,64.0,83.0,5.0,12.0,23:00:00,2021-10-16,0.0,0.0,DRAW,DRAW,12.0
Serie C,Ituano,3.0,1.0,Paysandu,6.0,5.0,70.0,89.0,13.0,11.0,21:00:00,2021-10-16,2.0,-2.0,WON,LOST,11.0
Serie C,Paysandu,0.0,0.0,Botafogo PB,5.0,2.0,75.0,57.0,5.0,7.0,00:00:00,2021-10-12,0.0,0.0,DRAW,DRAW,7.0
Serie C,Ituano,0.0,2.0,Criciuma,5.0,5.0,95.0,80.0,10.0,9.0,20:00:00,2021-10-10,-2.0,2.0,LOST,WON,10.0
Serie C,Gremio Novorizontino,1.0,0.0,Ypiranga RS,10.0,1.0,102.0,80.0,11.0,9.0,23:00:00,2021-10-09,1.0,-1.0,WON,LOST,11.0
Serie C,Tombense MG,2.0,2.0,Manaus,8.0,3.0,83.0,55.0,22.0,7.0,21:00:00,2021-10-09,0.0,0.0,DRAW,DRAW,11.0
Serie C,Criciuma,0.0,0.0,Paysandu,4.0,2.0,144.0,105.0,5.0,4.0,22:00:00,2021-10-03,0.0,0.0,DRAW,DRAW,6.0
Serie C,Manaus,5.0,0.0,Gremio Novorizontino,6.0,10.0,86.0,105.0,12.0,7.0,20:00:00,2021-10-03,5.0,-5.0,WON,LOST,16.0
Serie C,Ypiranga RS,0.0,1.0,Tombense MG,7.0,2.0,113.0,78.0,10.0,2.0,23:00:00,2021-10-02,-1.0,1.0,LOST,WON,9.0
Serie C,Botafogo PB,0.0,1.0,Ituano,6.0,4.0,137.0,99.0,6.0,10.0,21:00:00,2021-10-02,-1.0,1.0,LOST,WON,10.0
Serie C,Paysandu,2.0,0.0,Manaus,1.0,10.0,95.0,101.0,8.0,10.0,21:00:00,2021-09-25,2.0,-2.0,WON,LOST,11.0
Serie C,Ferroviario,0.0,1.0,Floresta EC,2.0,4.0,145.0,117.0,11.0,10.0,21:00:00,2021-09-25,-1.0,1.0,LOST,WON,6.0
Serie C,Jacuipense,3.0,2.0,AE Altos,9.0,6.0,144.0,100.0,16.0,7.0,21:00:00,2021-09-25,1.0,-1.0,WON,LOST,15.0
Serie C,Santa Cruz FC,1.0,1.0,Botafogo PB,1.0,7.0,139.0,148.0,12.0,13.0,21:00:00,2021-09-25,0.0,0.0,DRAW,DRAW,8.0
Serie C,Volta Redonda,2.0,1.0,Tombense MG,4.0,5.0,107.0,110.0,5.0,10.0,21:00:00,2021-09-25,1.0,-1.0,WON,LOST,9.0
Serie C,Mirassol,0.0,1.0,Gremio Novorizontino,3.0,9.0,104.0,118.0,9.0,7.0,21:00:00,2021-09-25,-1.0,1.0,LOST,WON,12.0
Serie C,Figueirense,2.0,1.0,Criciuma,11.0,3.0,65.0,79.0,17.0,13.0,21:00:00,2021-09-25,1.0,-1.0,WON,LOST,14.0
Serie C,Ituano,0.0,0.0,Botafogo SP,5.0,6.0,108.0,63.0,7.0,8.0,21:00:00,2021-09-25,0.0,0.0,DRAW,DRAW,11.0
Serie C,Sao Jose PA,1.0,1.0,Ypiranga RS,4.0,4.0,109.0,79.0,13.0,8.0,21:00:00,2021-09-25,0.0,0.0,DRAW,DRAW,8.0
Serie C,Parana,4.0,0.0,Oeste,8.0,4.0,107.0,131.0,15.0,10.0,19:00:00,2021-09-25,4.0,-4.0,WON,LOST,12.0
Serie C,Botafogo PB,1.0,0.0,Jacuipense,8.0,1.0,113.0,118.0,10.0,6.0,00:00:00,2021-09-20,1.0,-1.0,WON,LOST,9.0
Serie C,Tombense MG,2.0,1.0,Santa Cruz FC,7.0,6.0,68.0,80.0,17.0,14.0,22:00:00,2021-09-19,1.0,-1.0,WON,LOST,13.0
Serie C,Manaus,1.0,1.0,Ferroviario,5.0,4.0,114.0,109.0,7.0,9.0,20:00:00,2021-09-19,0.0,0.0,DRAW,DRAW,9.0
Serie C,Ypiranga RS,0.0,0.0,Ituano,7.0,6.0,95.0,102.0,6.0,10.0,15:00:00,2021-09-19,0.0,0.0,DRAW,DRAW,13.0
Serie C,Gremio Novorizontino,1.0,0.0,Parana,4.0,6.0,119.0,91.0,19.0,8.0,22:47:45,2021-09-18,1.0,-1.0,WON,LOST,10.0
Serie C,AE Altos,2.0,3.0,Paysandu,8.0,7.0,169.0,125.0,7.0,12.0,20:56:25,2021-09-18,-1.0,1.0,LOST,WON,15.0
Serie C,Criciuma,3.0,0.0,Mirassol,4.0,4.0,135.0,139.0,6.0,7.0,20:54:10,2021-09-18,3.0,-3.0,WON,LOST,8.0
Serie C,Botafogo SP,1.0,2.0,Figueirense,14.0,1.0,90.0,81.0,18.0,10.0,20:54:04,2021-09-18,-1.0,1.0,LOST,WON,15.0
Serie C,Floresta EC,1.0,1.0,Volta Redonda,4.0,4.0,95.0,107.0,12.0,12.0,19:04:38,2021-09-18,0.0,0.0,DRAW,DRAW,8.0
Serie C,Oeste,0.0,1.0,Sao Jose PA,7.0,5.0,77.0,79.0,7.0,4.0,14:54:32,2021-09-18,-1.0,1.0,LOST,WON,12.0
Serie C,Ferroviario,5.0,1.0,Paysandu,8.0,7.0,95.0,88.0,17.0,9.0,19:00:00,2021-09-13,4.0,-4.0,WON,LOST,15.0
Serie C,Parana,0.0,1.0,Mirassol,5.0,4.0,129.0,91.0,7.0,14.0,22:00:00,2021-09-12,-1.0,1.0,LOST,WON,9.0
Serie C,Manaus,0.0,0.0,Botafogo PB,4.0,6.0,71.0,70.0,3.0,10.0,20:00:00,2021-09-12,0.0,0.0,DRAW,DRAW,10.0
Serie C,Tombense MG,0.0,0.0,Floresta EC,2.0,4.0,72.0,56.0,12.0,15.0,15:00:00,2021-09-12,0.0,0.0,DRAW,DRAW,6.0
Serie C,Jacuipense,1.0,0.0,Volta Redonda,1.0,7.0,103.0,118.0,11.0,8.0,01:00:00,2021-09-12,1.0,-1.0,WON,LOST,8.0
Serie C,Criciuma,0.0,0.0,Botafogo SP,4.0,4.0,146.0,120.0,9.0,8.0,23:00:00,2021-09-11,0.0,0.0,DRAW,DRAW,8.0
Serie C,Santa Cruz FC,0.0,1.0,AE Altos,10.0,4.0,117.0,123.0,17.0,8.0,21:00:00,2021-09-11,-1.0,1.0,LOST,WON,14.0
Serie C,Gremio Novorizontino,1.0,0.0,Ypiranga RS,8.0,7.0,123.0,114.0,10.0,4.0,21:00:00,2021-09-11,1.0,-1.0,WON,LOST,15.0
Serie C,Ituano,2.0,1.0,Oeste,10.0,4.0,92.0,87.0,14.0,4.0,19:00:00,2021-09-11,1.0,-1.0,WON,LOST,14.0
Serie C,Sao Jose PA,1.0,2.0,Figueirense,3.0,11.0,105.0,120.0,10.0,21.0,15:00:00,2021-09-11,-1.0,1.0,LOST,WON,14.0
Serie C,Figueirense,1.0,2.0,Ituano,8.0,3.0,131.0,111.0,9.0,15.0,23:54:58,2021-09-06,-1.0,1.0,LOST,WON,11.0
Serie C,Botafogo PB,1.0,1.0,Tombense MG,6.0,2.0,130.0,112.0,10.0,6.0,23:57:10,2021-09-05,0.0,0.0,DRAW,DRAW,8.0
Serie C,Paysandu,1.0,0.0,Santa Cruz FC,5.0,3.0,87.0,68.0,13.0,8.0,21:55:10,2021-09-05,1.0,-1.0,WON,LOST,8.0
Serie C,Ypiranga RS,2.0,0.0,Oeste,2.0,1.0,99.0,91.0,9.0,6.0,14:59:10,2021-09-05,2.0,-2.0,WON,LOST,3.0
Serie C,Volta Redonda,2.0,0.0,Ferroviario,5.0,1.0,86.0,92.0,12.0,6.0,00:57:08,2021-09-05,2.0,-2.0,WON,LOST,6.0
Serie C,Parana,2.0,1.0,Criciuma,5.0,4.0,86.0,136.0,10.0,29.0,22:54:58,2021-09-04,1.0,-1.0,WON,LOST,9.0
Serie C,Botafogo SP,1.0,4.0,Gremio Novorizontino,8.0,4.0,142.0,114.0,12.0,15.0,20:53:19,2021-09-04,-3.0,3.0,LOST,WON,12.0
Serie C,Jacuipense,0.0,1.0,Manaus,2.0,7.0,105.0,90.0,7.0,9.0,20:50:41,2021-09-04,-1.0,1.0,LOST,WON,9.0
Serie C,Floresta EC,1.0,2.0,AE Altos,11.0,7.0,50.0,41.0,6.0,4.0,18:59:05,2021-09-04,-1.0,1.0,LOST,WON,18.0
Serie C,Mirassol,2.0,5.0,Sao Jose PA,8.0,4.0,140.0,115.0,15.0,17.0,23:57:39,2021-09-03,-3.0,3.0,LOST,WON,12.0
Serie C,Santa Cruz FC,2.0,1.0,Volta Redonda,8.0,4.0,120.0,105.0,17.0,14.0,00:00:00,2021-08-31,1.0,-1.0,WON,LOST,12.0
Serie C,Sao Jose PA,1.0,0.0,Parana,2.0,2.0,119.0,142.0,14.0,10.0,22:00:00,2021-08-29,1.0,-1.0,WON,LOST,4.0
Serie C,AE Altos,0.0,0.0,Botafogo PB,14.0,1.0,146.0,156.0,12.0,13.0,20:00:00,2021-08-29,0.0,0.0,DRAW,DRAW,15.0
Serie C,Figueirense,1.0,1.0,Ypiranga RS,7.0,7.0,109.0,102.0,10.0,7.0,15:00:00,2021-08-29,0.0,0.0,DRAW,DRAW,14.0
Serie C,Ituano,2.0,1.0,Mirassol,13.0,7.0,87.0,101.0,15.0,17.0,01:00:00,2021-08-29,1.0,-1.0,WON,LOST,20.0
Serie C,Paysandu,1.0,1.0,Floresta EC,4.0,1.0,114.0,114.0,1.0,8.0,23:00:00,2021-08-28,0.0,0.0,DRAW,DRAW,5.0
Serie C,Tombense MG,2.0,1.0,Manaus,4.0,4.0,77.0,87.0,9.0,12.0,21:00:00,2021-08-28,1.0,-1.0,WON,LOST,8.0
Serie C,Oeste,0.0,0.0,Botafogo SP,2.0,5.0,86.0,112.0,11.0,10.0,21:00:00,2021-08-28,0.0,0.0,DRAW,DRAW,7.0
Serie C,Ferroviario,0.0,0.0,Jacuipense,9.0,5.0,109.0,90.0,18.0,4.0,19:00:00,2021-08-28,0.0,0.0,DRAW,DRAW,14.0
Serie C,Gremio Novorizontino,1.0,0.0,Criciuma,7.0,4.0,115.0,124.0,13.0,5.0,00:00:00,2021-08-28,1.0,-1.0,WON,LOST,11.0
Serie C,Jacuipense,1.0,1.0,Santa Cruz FC,1.0,9.0,96.0,109.0,9.0,12.0,00:00:00,2021-08-24,0.0,0.0,DRAW,DRAW,10.0
Serie C,Volta Redonda,2.0,2.0,Paysandu,9.0,3.0,110.0,103.0,12.0,10.0,22:00:00,2021-08-22,0.0,0.0,DRAW,DRAW,12.0
Serie C,Botafogo SP,1.0,2.0,Ypiranga RS,8.0,2.0,143.0,112.0,10.0,3.0,20:00:00,2021-08-22,-1.0,1.0,LOST,WON,10.0
Serie C,Criciuma,3.0,1.0,Oeste,2.0,4.0,75.0,122.0,6.0,9.0,15:00:00,2021-08-22,2.0,-2.0,WON,LOST,6.0
Serie C,Parana,1.0,1.0,Ituano,8.0,4.0,119.0,127.0,14.0,19.0,23:00:00,2021-08-21,0.0,0.0,DRAW,DRAW,12.0
Serie C,Manaus,2.0,0.0,AE Altos,10.0,4.0,94.0,95.0,16.0,9.0,21:00:00,2021-08-21,2.0,-2.0,WON,LOST,14.0
Serie C,Mirassol,0.0,1.0,Figueirense,7.0,3.0,110.0,90.0,7.0,6.0,21:00:00,2021-08-21,-1.0,1.0,LOST,WON,10.0
Serie C,Ferroviario,0.0,0.0,Tombense MG,9.0,2.0,103.0,98.0,13.0,7.0,19:00:00,2021-08-21,0.0,0.0,DRAW,DRAW,11.0
Serie C,Sao Jose PA,1.0,1.0,Gremio Novorizontino,8.0,3.0,113.0,76.0,13.0,6.0,15:00:00,2021-08-21,0.0,0.0,DRAW,DRAW,11.0
Serie C,Botafogo PB,1.0,2.0,Floresta EC,6.0,3.0,141.0,98.0,8.0,7.0,00:00:00,2021-08-21,-1.0,1.0,LOST,WON,9.0
Serie C,Figueirense,2.0,0.0,Parana,6.0,7.0,105.0,98.0,11.0,15.0,23:57:36,2021-08-16,2.0,-2.0,WON,LOST,13.0
Serie C,Santa Cruz FC,0.0,0.0,Ferroviario,5.0,5.0,119.0,113.0,9.0,13.0,21:52:21,2021-08-15,0.0,0.0,DRAW,DRAW,10.0
Serie C,AE Altos,0.0,0.0,Tombense MG,4.0,4.0,158.0,112.0,15.0,13.0,19:58:23,2021-08-15,0.0,0.0,DRAW,DRAW,8.0
Serie C,Oeste,1.0,2.0,Gremio Novorizontino,6.0,7.0,108.0,88.0,6.0,7.0,14:58:46,2021-08-15,-1.0,1.0,LOST,WON,13.0
Serie C,Paysandu,2.0,0.0,Jacuipense,1.0,3.0,125.0,99.0,7.0,8.0,22:52:14,2021-08-14,2.0,-2.0,WON,LOST,4.0
Serie C,Ituano,2.0,2.0,Sao Jose PA,5.0,15.0,78.0,119.0,11.0,15.0,20:58:23,2021-08-14,0.0,0.0,DRAW,DRAW,20.0
Serie C,Volta Redonda,1.0,1.0,Botafogo PB,6.0,0.0,122.0,134.0,12.0,8.0,20:53:31,2021-08-14,0.0,0.0,DRAW,DRAW,6.0
Serie C,Floresta EC,2.0,2.0,Manaus,9.0,3.0,114.0,94.0,17.0,4.0,18:54:10,2021-08-14,0.0,0.0,DRAW,DRAW,12.0
Serie C,Mirassol,1.0,0.0,Botafogo SP,4.0,2.0,137.0,62.0,9.0,6.0,14:58:25,2021-08-14,1.0,-1.0,WON,LOST,6.0
Serie C,Ypiranga RS,0.0,1.0,Criciuma,11.0,2.0,110.0,80.0,14.0,3.0,00:00:00,2021-08-14,-1.0,1.0,LOST,WON,13.0
Serie C,Criciuma,2.0,1.0,Sao Jose PA,2.0,2.0,136.0,126.0,13.0,11.0,00:00:00,2021-08-10,1.0,-1.0,WON,LOST,4.0
Serie C,Botafogo PB,2.0,1.0,Paysandu,4.0,5.0,119.0,86.0,12.0,8.0,22:00:00,2021-08-08,1.0,-1.0,WON,LOST,9.0
Serie C,Manaus,1.0,0.0,Volta Redonda,7.0,6.0,86.0,79.0,3.0,9.0,20:00:00,2021-08-08,1.0,-1.0,WON,LOST,13.0
Serie C,Oeste,2.0,1.0,Figueirense,7.0,5.0,93.0,119.0,6.0,18.0,15:00:00,2021-08-08,1.0,-1.0,WON,LOST,12.0
Serie C,Floresta EC,0.0,2.0,Santa Cruz FC,4.0,4.0,62.0,58.0,8.0,7.0,21:00:00,2021-08-07,-2.0,2.0,LOST,WON,8.0
Serie C,Gremio Novorizontino,0.0,0.0,Ituano,8.0,3.0,147.0,103.0,9.0,10.0,21:00:00,2021-08-07,0.0,0.0,DRAW,DRAW,11.0
Serie C,Tombense MG,3.0,0.0,Jacuipense,4.0,4.0,79.0,76.0,15.0,11.0,19:00:00,2021-08-07,3.0,-3.0,WON,LOST,8.0
Serie C,Ypiranga RS,1.0,0.0,Mirassol,5.0,3.0,94.0,102.0,8.0,5.0,15:00:00,2021-08-07,1.0,-1.0,WON,LOST,8.0
Serie C,AE Altos,1.0,1.0,Ferroviario,5.0,2.0,182.0,174.0,16.0,9.0,00:00:00,2021-08-07,0.0,0.0,DRAW,DRAW,7.0
Serie C,Ituano,3.0,0.0,Criciuma,5.0,3.0,81.0,111.0,10.0,7.0,21:00:00,2021-08-04,3.0,-3.0,WON,LOST,8.0
Serie C,Parana,1.0,1.0,Ypiranga RS,1.0,2.0,,,1.0,1.0,00:00:00,2021-08-03,0.0,0.0,DRAW,DRAW,3.0
Serie C,Santa Cruz FC,1.0,2.0,Manaus,11.0,4.0,143.0,103.0,20.0,9.0,22:00:00,2021-08-01,-1.0,1.0,LOST,WON,15.0
Serie C,Sao Jose PA,4.0,2.0,Botafogo SP,3.0,5.0,114.0,113.0,13.0,21.0,20:00:00,2021-08-01,2.0,-2.0,WON,LOST,8.0
Serie C,Figueirense,2.0,1.0,Gremio Novorizontino,6.0,11.0,70.0,73.0,12.0,7.0,15:00:00,2021-08-01,1.0,-1.0,WON,LOST,17.0
Serie C,Jacuipense,1.0,1.0,Floresta EC,3.0,4.0,118.0,97.0,4.0,4.0,23:00:00,2021-07-31,0.0,0.0,DRAW,DRAW,7.0
Serie C,Mirassol,2.0,1.0,Oeste,2.0,3.0,122.0,146.0,14.0,5.0,21:00:00,2021-07-31,1.0,-1.0,WON,LOST,5.0
Serie C,Paysandu,1.0,0.0,Tombense MG,1.0,9.0,90.0,149.0,7.0,10.0,21:00:00,2021-07-31,1.0,-1.0,WON,LOST,10.0
Serie C,Ferroviario,0.0,0.0,Botafogo PB,6.0,3.0,139.0,100.0,8.0,7.0,19:00:00,2021-07-31,0.0,0.0,DRAW,DRAW,9.0
Serie C,Volta Redonda,2.0,1.0,AE Altos,8.0,1.0,126.0,114.0,15.0,6.0,00:00:00,2021-07-31,1.0,-1.0,WON,LOST,9.0
Serie C,Manaus,1.0,1.0,Paysandu,3.0,3.0,126.0,124.0,10.0,14.0,21:00:00,2021-07-25,0.0,0.0,DRAW,DRAW,6.0
Serie C,AE Altos,2.0,2.0,Jacuipense,6.0,3.0,185.0,148.0,18.0,12.0,20:00:00,2021-07-25,0.0,0.0,DRAW,DRAW,9.0
Serie C,Botafogo SP,2.0,1.0,Ituano,11.0,4.0,159.0,93.0,12.0,9.0,15:00:00,2021-07-25,1.0,-1.0,WON,LOST,15.0
Serie C,Botafogo PB,1.0,0.0,Santa Cruz FC,1.0,3.0,121.0,112.0,8.0,9.0,23:00:00,2021-07-24,1.0,-1.0,WON,LOST,4.0
Serie C,Floresta EC,1.0,1.0,Ferroviario,5.0,2.0,96.0,148.0,5.0,6.0,21:00:00,2021-07-24,0.0,0.0,DRAW,DRAW,7.0
Serie C,Gremio Novorizontino,1.0,0.0,Mirassol,4.0,3.0,72.0,89.0,11.0,15.0,21:00:00,2021-07-24,1.0,-1.0,WON,LOST,7.0
Serie C,Ypiranga RS,2.0,1.0,Sao Jose PA,4.0,6.0,79.0,91.0,8.0,7.0,19:00:00,2021-07-24,1.0,-1.0,WON,LOST,10.0
Serie C,Tombense MG,1.0,1.0,Volta Redonda,5.0,2.0,80.0,57.0,8.0,3.0,15:00:00,2021-07-24,0.0,0.0,DRAW,DRAW,7.0
Serie C,Oeste,1.0,1.0,Parana,5.0,7.0,133.0,112.0,10.0,11.0,00:00:00,2021-07-24,0.0,0.0,DRAW,DRAW,12.0
Serie C,Criciuma,1.0,0.0,Figueirense,5.0,11.0,96.0,131.0,8.0,4.0,20:00:00,2021-07-23,1.0,-1.0,WON,LOST,16.0
Serie C,Parana,0.0,2.0,Gremio Novorizontino,13.0,5.0,157.0,111.0,20.0,13.0,00:00:00,2021-07-20,-2.0,2.0,LOST,WON,18.0
Serie C,Ferroviario,1.0,0.0,Manaus,4.0,4.0,68.0,66.0,11.0,4.0,22:00:00,2021-07-18,1.0,-1.0,WON,LOST,8.0
Serie C,Ituano,2.0,1.0,Ypiranga RS,4.0,5.0,102.0,132.0,8.0,5.0,20:00:00,2021-07-18,1.0,-1.0,WON,LOST,9.0
Serie C,Volta Redonda,1.0,0.0,Floresta EC,3.0,6.0,110.0,117.0,11.0,10.0,15:00:00,2021-07-18,1.0,-1.0,WON,LOST,9.0
Serie C,Paysandu,1.0,1.0,AE Altos,5.0,2.0,95.0,73.0,5.0,6.0,23:00:00,2021-07-17,0.0,0.0,DRAW,DRAW,7.0
Serie C,Santa Cruz FC,0.0,1.0,Tombense MG,4.0,4.0,120.0,83.0,11.0,6.0,21:00:00,2021-07-17,-1.0,1.0,LOST,WON,8.0
Serie C,Figueirense,0.0,0.0,Botafogo SP,7.0,5.0,114.0,114.0,7.0,10.0,21:00:00,2021-07-17,0.0,0.0,DRAW,DRAW,12.0
Serie C,Jacuipense,0.0,0.0,Botafogo PB,8.0,10.0,104.0,93.0,5.0,7.0,19:00:00,2021-07-17,0.0,0.0,DRAW,DRAW,18.0
Serie C,Mirassol,2.0,0.0,Criciuma,8.0,3.0,106.0,126.0,12.0,6.0,15:00:00,2021-07-17,2.0,-2.0,WON,LOST,11.0
Serie C,Sao Jose PA,1.0,0.0,Oeste,3.0,2.0,125.0,94.0,9.0,8.0,00:00:00,2021-07-17,1.0,-1.0,WON,LOST,5.0
Serie C,Botafogo SP,3.0,1.0,Criciuma,2.0,7.0,91.0,157.0,8.0,9.0,00:00:00,2021-07-13,2.0,-2.0,WON,LOST,9.0
Serie C,Paysandu,0.0,2.0,Ferroviario,6.0,2.0,83.0,90.0,12.0,7.0,22:00:00,2021-07-11,-2.0,2.0,LOST,WON,8.0
Serie C,Floresta EC,1.0,1.0,Tombense MG,1.0,4.0,100.0,116.0,7.0,9.0,19:30:00,2021-07-11,0.0,0.0,DRAW,DRAW,5.0
Serie C,Figueirense,2.0,0.0,Sao Jose PA,4.0,5.0,81.0,84.0,15.0,13.0,15:00:00,2021-07-11,2.0,-2.0,WON,LOST,9.0
Serie C,Botafogo PB,4.0,1.0,Manaus,3.0,5.0,128.0,154.0,8.0,5.0,23:00:00,2021-07-10,3.0,-3.0,WON,LOST,8.0
Serie C,AE Altos,1.0,0.0,Santa Cruz FC,5.0,8.0,140.0,112.0,11.0,8.0,21:00:00,2021-07-10,1.0,-1.0,WON,LOST,13.0
Serie C,Oeste,0.0,1.0,Ituano,10.0,2.0,94.0,80.0,14.0,5.0,21:00:00,2021-07-10,-1.0,1.0,LOST,WON,12.0
Serie C,Mirassol,0.0,3.0,Parana,8.0,6.0,143.0,99.0,16.0,10.0,19:00:00,2021-07-10,-3.0,3.0,LOST,WON,14.0
Serie C,Volta Redonda,0.0,0.0,Jacuipense,8.0,4.0,149.0,96.0,16.0,10.0,15:00:00,2021-07-10,0.0,0.0,DRAW,DRAW,12.0
Serie C,Ypiranga RS,3.0,2.0,Gremio Novorizontino,1.0,8.0,80.0,114.0,9.0,8.0,00:00:00,2021-07-10,1.0,-1.0,WON,LOST,9.0
Serie C,Ituano,1.0,0.0,Figueirense,6.0,8.0,100.0,126.0,11.0,7.0,22:00:00,2021-07-05,1.0,-1.0,WON,LOST,14.0
Serie C,AE Altos,0.0,1.0,Floresta EC,5.0,4.0,74.0,42.0,6.0,8.0,20:00:00,2021-07-04,-1.0,1.0,LOST,WON,9.0
Serie C,Criciuma,2.0,0.0,Parana,8.0,8.0,56.0,60.0,5.0,2.0,20:00:00,2021-07-04,2.0,-2.0,WON,LOST,16.0
Serie C,Sao Jose PA,2.0,1.0,Mirassol,4.0,2.0,111.0,124.0,12.0,11.0,15:00:00,2021-07-04,1.0,-1.0,WON,LOST,6.0
Serie C,Santa Cruz FC,1.0,2.0,Paysandu,9.0,1.0,131.0,103.0,16.0,12.0,23:00:00,2021-07-03,-1.0,1.0,LOST,WON,10.0
Serie C,Tombense MG,2.0,0.0,Botafogo PB,5.0,6.0,79.0,75.0,13.0,12.0,21:00:00,2021-07-03,2.0,-2.0,WON,LOST,11.0
Serie C,Gremio Novorizontino,1.0,0.0,Botafogo SP,5.0,4.0,117.0,113.0,7.0,7.0,21:00:00,2021-07-03,1.0,-1.0,WON,LOST,9.0
Serie C,Manaus,1.0,1.0,Jacuipense,6.0,3.0,92.0,73.0,7.0,2.0,20:30:00,2021-07-03,0.0,0.0,DRAW,DRAW,9.0
Serie C,Ferroviario,1.0,1.0,Volta Redonda,5.0,2.0,117.0,94.0,14.0,9.0,19:00:00,2021-07-03,0.0,0.0,DRAW,DRAW,7.0
Serie C,Oeste,2.0,4.0,Ypiranga RS,10.0,4.0,117.0,96.0,15.0,11.0,15:00:00,2021-07-03,-2.0,2.0,LOST,WON,14.0
Serie C,Ypiranga RS,0.0,0.0,Figueirense,9.0,7.0,90.0,103.0,6.0,9.0,00:00:00,2021-06-29,0.0,0.0,DRAW,DRAW,16.0
Serie C,Criciuma,1.0,0.0,Gremio Novorizontino,3.0,5.0,85.0,71.0,15.0,4.0,20:00:00,2021-06-27,1.0,-1.0,WON,LOST,8.0
Serie C,Floresta EC,0.0,2.0,Paysandu,7.0,2.0,76.0,114.0,4.0,7.0,19:30:00,2021-06-27,-2.0,2.0,LOST,WON,9.0
Serie C,Botafogo SP,1.0,0.0,Oeste,4.0,2.0,124.0,133.0,10.0,6.0,15:00:00,2021-06-27,1.0,-1.0,WON,LOST,6.0
Serie C,Manaus,2.0,1.0,Tombense MG,5.0,6.0,106.0,123.0,9.0,8.0,21:00:00,2021-06-26,1.0,-1.0,WON,LOST,11.0
Serie C,Mirassol,1.0,2.0,Ituano,6.0,4.0,174.0,105.0,10.0,10.0,21:00:00,2021-06-26,-1.0,1.0,LOST,WON,10.0
Serie C,Jacuipense,1.0,0.0,Ferroviario,6.0,8.0,83.0,118.0,5.0,11.0,19:00:00,2021-06-26,1.0,-1.0,WON,LOST,14.0
Serie C,Parana,3.0,1.0,Sao Jose PA,1.0,5.0,91.0,94.0,12.0,9.0,15:00:00,2021-06-26,2.0,-2.0,WON,LOST,6.0
Serie C,Botafogo PB,2.0,0.0,AE Altos,2.0,1.0,112.0,152.0,6.0,7.0,00:00:00,2021-06-26,2.0,-2.0,WON,LOST,3.0
Serie C,Santa Cruz FC,2.0,2.0,Jacuipense,10.0,2.0,122.0,100.0,16.0,11.0,00:00:00,2021-06-22,0.0,0.0,DRAW,DRAW,12.0
Serie C,Figueirense,1.0,1.0,Mirassol,4.0,4.0,123.0,133.0,11.0,6.0,22:00:00,2021-06-20,0.0,0.0,DRAW,DRAW,8.0
